Gene;GeneEntrezID.combi;MetagCluster17;EntrezID;TCGA-A1-A0SK-01;TCGA-AC-A2BK-01;TCGA-A7-A5ZV-01;TCGA-AQ-A54N-01;TCGA-AC-A2QJ-01;TCGA-AC-A2QH-01;TCGA-A2-A04U-01;TCGA-B6-A0I1-01;TCGA-A2-A4S1-01;TCGA-AC-A7VC-01;TCGA-AN-A0FL-01;TCGA-A1-A0SO-01;TCGA-AN-A04D-01;TCGA-A2-A3XU-01;TCGA-AN-A0AR-01;TCGA-AC-A62X-01;TCGA-AN-A0FJ-01;TCGA-A8-A07C-01;TCGA-A1-A0SB-01;TCGA-A7-A13E-01;TCGA-AO-A1KR-01;TCGA-B6-A0X1-01;TCGA-AN-A0G0-01;TCGA-AR-A1AH-01;TCGA-AR-A251-01;TCGA-B6-A0IQ-01;TCGA-AR-A0TP-01;TCGA-A1-A0SP-01;TCGA-A7-A0CE-01;TCGA-A2-A0YE-01;TCGA-AR-A256-01;TCGA-AO-A0J6-01;TCGA-A2-A0D0-01;TCGA-AO-A124-01;TCGA-A8-A07R-01;TCGA-AO-A128-01;TCGA-AN-A0XU-01;TCGA-A8-A07O-01;TCGA-B6-A0WX-01;TCGA-A2-A04P-01;TCGA-B6-A402-01;TCGA-AO-A0J2-01;TCGA-A2-A3XT-01;TCGA-AR-A0U0-01;TCGA-AR-A2LR-01;TCGA-AO-A12F-01;TCGA-A7-A6VW-01;TCGA-AN-A0AL-01;TCGA-AO-A03U-01;TCGA-A7-A26G-01;TCGA-BH-A0B9-01;TCGA-A2-A0T2-01;TCGA-A2-A4RX-01;TCGA-BH-A0BW-01;TCGA-B6-A0I6-01;TCGA-A2-A04T-01;TCGA-AC-A6IW-01;TCGA-AN-A0AT-01;TCGA-A2-A0T0-01;TCGA-A2-A0YM-01;TCGA-A7-A0DA-01;TCGA-AR-A1AI-01;TCGA-A7-A26I-01;TCGA-A2-A0CL-01;TCGA-A2-A0EQ-01;TCGA-EW-A1OV-01;TCGA-GM-A2DH-01;TCGA-A2-A3Y0-01;TCGA-A7-A4SE-01;TCGA-AN-A0FX-01;TCGA-B6-A0RU-01;TCGA-A7-A13D-01;TCGA-B6-A0RE-01;TCGA-A7-A6VV-01;TCGA-AR-A1AY-01;TCGA-BH-A0AV-01;TCGA-AR-A0U4-01;TCGA-A2-A3XS-01;TCGA-A2-A3XX-01;TCGA-AC-A8OQ-01;TCGA-B6-A409-01;TCGA-B6-A400-01;TCGA-A2-A3XY-01;TCGA-LL-A5YP-01;TCGA-OL-A5S0-01;TCGA-E9-A1NC-01;TCGA-A2-A0CM-01;TCGA-S3-AA10-01;TCGA-A7-A4SD-01;TCGA-B6-A3ZX-01;TCGA-AR-A1AQ-01;TCGA-A2-A0D2-01;TCGA-A7-A6VY-01;TCGA-BH-A0B3-01;TCGA-AO-A129-01;TCGA-E2-A573-01;TCGA-E9-A3QA-01;TCGA-B6-A0IJ-01;TCGA-A2-A04Q-01;TCGA-C8-A12V-01;TCGA-C8-A12K-01;TCGA-A2-A0SX-01;TCGA-A2-A25F-01;TCGA-A8-A07U-01;TCGA-AR-A1AJ-01;TCGA-B6-A0RT-01;TCGA-AR-A1AR-01;TCGA-BH-A1F0-01;TCGA-AR-A1AO-01;TCGA-EW-A1P1-01;TCGA-AQ-A04J-01;TCGA-BH-A0BL-01;TCGA-E2-A1AZ-01;TCGA-AR-A0TS-01;TCGA-AR-A24Q-01;TCGA-A8-A08R-01;TCGA-AO-A0J4-01;TCGA-BH-A0WA-01;TCGA-EW-A1OW-01;TCGA-BH-A0BG-01;TCGA-BH-A208-01;TCGA-D8-A27M-01;TCGA-EW-A3U0-01;TCGA-EW-A1P7-01;TCGA-LL-A441-01;TCGA-S3-AA15-01;TCGA-PL-A8LZ-01;TCGA-BH-A0RX-01;TCGA-EW-A6SB-01;TCGA-D8-A1JL-01;TCGA-BH-A18Q-01;TCGA-D8-A27F-01;TCGA-BH-A1FC-01;TCGA-GI-A2C9-01;TCGA-E2-A14X-01;TCGA-E2-A1LH-01;TCGA-GM-A2DF-01;TCGA-D8-A27H-01;TCGA-LL-A73Y-01;TCGA-BH-A18T-01;TCGA-GM-A3XL-01;TCGA-EW-A1P8-01;TCGA-BH-A1F6-01;TCGA-OL-A66I-01;TCGA-E9-A244-01;TCGA-E9-A1ND-01;TCGA-D8-A1XQ-01;TCGA-E2-A1LI-01;TCGA-BH-A18V-01;TCGA-D8-A147-01;TCGA-C8-A134-01;TCGA-D8-A142-01;TCGA-BH-A18G-01;TCGA-A7-A26F-01;TCGA-D8-A13Z-01;TCGA-E2-A159-01;TCGA-D8-A143-01;TCGA-C8-A27B-01;TCGA-D8-A1JF-01;TCGA-A8-A09X-01;TCGA-AC-A5EH-01;TCGA-C8-A131-01;TCGA-C8-A26X-01;TCGA-D8-A1JK-01;TCGA-GM-A2DD-01;TCGA-JL-A3YW-01;TCGA-LL-A740-01;TCGA-LL-A5YO-01;TCGA-BH-A0E6-01;TCGA-AR-A0TU-01;TCGA-E2-A14N-01;TCGA-E2-A150-01;TCGA-BH-A203-01;TCGA-E2-A1II-01;TCGA-E2-A1B6-01;TCGA-D8-A1XW-01;TCGA-E9-A243-01;TCGA-BH-A18V-06;TCGA-D8-A1XK-01;TCGA-EW-A1PH-01;TCGA-LL-A6FR-01;TCGA-OL-A5D7-01;TCGA-E2-A14R-01;TCGA-BH-A6R9-01;TCGA-GM-A2DB-01;TCGA-EW-A1PB-01;TCGA-OL-A6VO-01;TCGA-E9-A248-01;TCGA-PL-A8LV-01;TCGA-OL-A5RW-01;TCGA-EW-A1P4-01;TCGA-E9-A1N8-01;TCGA-AR-A5QQ-01;TCGA-E2-A1LL-01;TCGA-E9-A22G-01;TCGA-BH-A0E0-01;TCGA-C8-A1HJ-01;TCGA-LL-A8F5-01;TCGA-C8-A26Y-01;TCGA-E9-A1RH-01;TCGA-E2-A1LK-01;TCGA-E2-A574-01;TCGA-HN-A2NL-01;TCGA-E2-A158-01;TCGA-E2-A1LS-01;TCGA-E9-A5FL-01;TCGA-BH-A1FE-06;TCGA-E2-A1LG-01
HOOK1;HOOK1|51361;Claudin;51361;10.4551;9.9769;5.7778;9.0886;4.5063;7.4233;9.8968;9.3704;2.9647;5.1685;9.7849;10.5349;10.469;8.0874;8.5142;8.2603;10.4112;9.7258;9.8306;10.077;9.6238;10.3262;9.99;10.983;11.1428;9.3551;10.1294;10.0916;9.7792;9.294;10.291;9.8401;9.0617;11.5824;9.3743;10.3888;9.9208;10.1534;9.4705;9.1987;10.0129;8.8965;9.8137;9.9237;9.3734;9.417;8.7403;9.1172;9.1628;9.6268;9.9207;8.7176;9.7105;11.0006;10.2658;9.3246;9.1108;9.2002;8.7357;9.9142;9.6776;10.7727;9.072;9.4266;8.8567;9.2803;10.6871;9.6407;9.0533;8.5733;9.5971;9.4992;9.7415;8.4642;9.8996;9.366;10.0565;9.8759;9.1486;9.0315;9.8054;8.5548;8.0154;8.2835;8.6085;9.2361;8.6905;9.3909;9.8693;7.9835;9.0327;10.0346;8.9521;9.2258;9.2487;9.0091;9.7209;10.2413;8.3424;9.6363;10.3797;10.0858;9.4014;8.6799;8.6883;8.8986;9.2735;9.6141;8.5902;8.8357;9.3387;8.8165;10.4208;10.5495;9.5146;9.3558;10.2467;9.9402;10.4432;9.7716;7.9522;10.1686;9.6543;9.2106;10.102;7.9837;9.2943;8.6456;9.5;10.4532;9.8623;10.1941;8.947;10.1671;10.0039;8.6604;8.8669;8.6667;9.1202;9.7115;9.2359;9.0989;9.6193;8.6452;9.7789;9.3491;9.3478;10.3479;9.3301;10.0402;10.1502;8.748;8.3123;10.7017;10.3184;9.7025;9.6721;11.3285;10.4857;9.0756;10.0094;9.6226;8.7621;9.1844;8.891;10.1788;9.5536;9.0919;8.7883;10.4913;9.7918;10.1536;9.1718;9.2489;8.6028;9.9508;8.628;9.1433;10.2436;10.0839;8.2164;6.2023;10.8738;5.6632;9.5516;8.7457;9.5968;10.8292;8.7586;8.2159;9.4369;9.9632;7.7622;8.7993;10.0249;9.5865;10.0016;8.9747;9.8854;9.4076;9.0251;9.683;9.8299;10.362;8.7294;8.9761;4.8107;9.8098
INADL;INADL|10207;Claudin;10207;10.5809;9.8754;10.3556;10.3509;6.3373;8.0032;10.0539;9.833;6.3695;6.735;10.7292;10.4638;11.0486;9.8967;9.6533;10.4465;11.2993;10.4094;10.6409;10.839;9.2925;11.9506;10.5368;12.3034;10.9258;10.0898;10.648;10.613;11.0617;9.8675;10.1762;11.0163;10.5973;10.5621;9.8748;10.183;10.3452;11.8652;10.8827;9.8243;9.9992;10.0958;10.4946;10.2492;10.2517;9.9416;10.5068;9.7631;10.9512;10.7266;10.6066;10.1628;10.5985;11.0799;10.7483;9.3222;10.3817;9.6362;10.1704;10.3269;10.6303;11.0964;11.0097;9.9858;9.7755;10.733;10.7741;10.2227;10.7791;10.1015;9.5323;11.1048;10.4858;10.098;10.6268;11.2786;9.6352;10.3135;9.817;9.8623;9.9135;9.5879;9.5278;9.1947;9.8142;9.9174;10.4377;9.8995;10.7313;9.3603;10.1762;10.8396;10.222;10.3117;10.6541;10.377;10.3152;10.9007;9.5244;10.2797;10.206;10.7589;9.8863;10.2714;9.7879;9.955;11.1678;10.2961;10.21;9.9075;10.4883;9.9734;10.6973;10.7124;10.6772;10.1477;10.5314;10.1221;10.5131;10.4982;8.9313;11.0708;9.1821;10.5019;10.5234;9.344;9.6236;9.4484;10.0523;11.4241;10.4982;11.023;11.1072;10.6668;10.3182;8.9578;8.9701;10.3209;10.4874;10.6328;9.8302;10.8542;10.8818;10.0249;10.125;11.0157;10.0267;10.1188;11.446;10.7352;11.1068;9.8417;10.2217;12.2158;10.4536;10.7858;10.0997;11.7798;11.0354;10.1733;11.2469;9.9872;9.3156;10.1005;10.3775;11.1248;11.1337;10.2478;9.6961;10.305;10.7856;11.1419;10.6411;10.4146;9.3562;10.5313;9.6985;11.0695;11.0657;10.0944;9.2572;9.2476;11.0045;7.6149;9.9147;10.3017;10.7041;10.9508;10.2265;9.4296;10.0732;11.5153;9.6081;10.1957;9.8872;10.0747;10.4891;10.4909;10.6215;12.4741;9.235;9.9329;10.4199;10.7748;9.4913;9.0675;8.2841;10.4521
KRT7;KRT7|3855;Claudin;3855;12.2486;12.2935;12.7913;15.3482;11.7732;1.4053;13.2514;14.2564;5.6043;6.5646;13.6301;11.8764;13.004;14.7374;12.8021;13.6083;15.3653;10.7432;14.315;14.7157;12.5478;11.6108;13.5072;11.8704;13.317;11.7537;12.5507;14.9473;15.5189;13.6384;11.9779;13.5771;13.235;13.8773;12.4124;11.9904;13.3629;11.878;13.5308;14.0261;15.0393;14.7916;12.2654;13.1476;11.083;13.1376;15.1304;13.8231;15.1291;11.9869;12.8075;15.2717;13.4567;11.0586;12.7243;13.4487;15.7161;13.3454;12.6677;14.406;13.487;12.6741;12.4038;7.9533;13.4453;11.5431;12.8729;13.4846;14.7643;13.0338;12.6613;16.1461;14.4137;14.0436;13.5121;12.5404;11.3049;15.4156;15.1104;13.6328;15.3589;13.8409;13.0209;13.6643;14.6772;14.5856;14.52;13.7007;14.6616;13.3366;12.8617;13.5219;14.2723;14.053;14.4798;14.426;13.3928;12.8728;12.6082;11.3712;11.9574;14.0837;11.1454;12.1525;10.5876;12.7738;10.7302;12.9643;12.8248;13.6604;10.1752;12.8577;11.1775;13.7184;14.612;14.761;13.8612;13.5605;12.7852;13.4387;13.4687;13.1674;12.9671;14.0556;14.157;12.5119;12.2525;12.9884;14.89;11.212;13.6787;13.2017;14.3837;13.8596;14.8918;14.9417;14.5324;13.0265;13.8563;13.0833;14.4152;13.7478;13.3585;12.6218;14.2764;13.4061;13.1237;13.7407;11.841;13.6149;13.7163;14.6234;15.1497;12.7734;14.087;13.741;12.7883;13.6419;12.6117;14.4732;15.3868;14.7048;14.7425;14.7349;15.5903;15.2119;15.3911;14.7781;14.2428;12.5432;12.2491;14.0156;13.4;11.1967;11.6645;13.181;12.253;11.1432;12.971;12.7649;15.557;13.4665;13.6838;9.1585;15.4744;7.2235;14.4091;13.7874;14.5506;14.7975;13.6396;13.8204;12.9995;15.5673;11.9123;13.9439;11.7972;13.3725;13.4937;14.2398;12.9099;15.3835;13.2727;13.4389;13.3161;14.734;6.9948;12.2087
C1orf210;C1orf210|149466;Claudin;149466;7.7182;6.5653;8.2324;8.5894;4.5431;0;6.9375;9.3245;1.8288;1.1692;9.8598;7.6879;8.4688;8.0662;7.9876;9.3381;5.0362;5.8426;7.5577;8.1633;8.6737;9.4411;7.2447;8.7344;8.3363;8.2519;8.0297;6.61;8.1415;8.2505;8.2323;9.014;7.5386;8.5427;7.9454;9.1195;8.211;8.306;9.053;8.4321;6.8416;8.5056;7.477;7.5967;4.483;7.4474;8.8132;8.6767;9.1223;7.8153;7.4306;8.6929;8.2424;7.4656;7.138;7.7449;6.9934;7.6983;6.462;8.8532;7.8002;8.4549;9.0999;7.3873;7.5763;8.82;8.3437;8.4364;8.3895;7.716;7.0475;8.021;7.8515;8.8571;4.2482;7.955;7.4037;8.1414;8.9011;6.6432;8.9236;7.505;5.2525;8.7452;8.9206;8.7073;6.762;6.8293;8.7986;7.0443;8.2828;7.9232;8.7606;8.1397;7.9253;8.4813;8.1212;5.2372;6.3437;8.7551;8.05;7.6653;5.2609;8.3756;7.7265;5.7317;7.319;7.8337;6.7694;6.7481;9.0088;7.5186;7.1577;8.4913;8.4858;9.3279;9.4177;8.3456;8.719;8.4914;6.4476;8.4657;7.0645;8.165;7.6642;7.7472;8.7658;7.5423;7.668;8.2998;9.8538;7.8975;7.6152;7.7123;9.0681;7.2357;7.4362;8.6896;7.9617;6.9543;8.6355;8.9625;7.786;5.1037;8.5166;8.6177;7.7217;8.0732;7.5489;8.397;8.1035;6.8381;8.3038;8.6721;7.8699;8.0861;8.3283;9.0387;7.8491;6.9535;7.0682;7.6593;7.3296;8.1595;7.8222;7.5543;8.0588;7.5267;8.5804;5.9405;8.3576;7.1685;6.9827;5.8407;4.5291;7.7879;7.7085;9.4017;8.3961;7.9528;9.1741;7.3613;8.7943;2.9858;7.718;8.1871;7.7765;7.5228;9.4534;9.6157;7.7362;7.5898;6.1707;5.348;6.2049;8.3234;7.1998;6.1345;8.636;6.1772;6.655;6.3038;5.9615;8.4465;7.726;7.1869;0.4346;9.6775
TMEM125;TMEM125|128218;Claudin;128218;8.2622;7.3386;5.2142;9.5681;5.4931;0;8.5982;8.8619;4.1015;2.5838;10.8554;8.706;9.4981;8.4841;8.6079;8.7822;6.7285;7.1357;8.4957;10.0752;8.596;9.4535;9.1071;9.0713;9.7034;8.0332;9.2423;9.2849;8.7026;8.994;8.6988;8.9859;8.3339;7.4706;8.5643;9.7889;9.7096;8.7862;9.6295;9.7003;8.8891;9.7512;6.5277;8.92;6.3068;7.2227;10.2883;10.0196;9.8955;7.0785;10.0772;10.2641;7.3758;7.9405;8.2044;8.072;8.1399;8.9574;6.9334;11.0454;9.2694;8.5352;8.3611;7.8712;8.3559;8.1931;8.6954;9.039;9.5441;7.4207;6.9349;8.977;8.824;8.152;6.1533;9.39;7.9075;9.8131;9.3453;8.3808;10.7766;8.0246;7.4163;8.8704;9.327;9.9605;7.8878;8.1937;8.821;7.3748;8.795;8.2182;8.6218;8.8008;9.4901;8.7205;8.6849;5.9303;6.828;9.7856;9.7142;8.3879;7.2976;8.0408;7.2969;7.3583;7.3345;9.0163;7.8036;7.0202;8.9936;7.435;7.4639;9.4668;8.176;10.08;9.7496;9.3555;9.2194;9.5704;8.795;9.7533;7.4382;8.9226;8.4033;8.0808;9.164;8.4166;8.6556;6.9045;8.6637;9.6541;8.9726;9.9075;9.6136;8.7767;9.2286;9.4444;8.6959;7.8564;9.0268;9.0499;9.3427;7.0584;9.9406;8.6177;8.4234;9.073;8.858;9.216;8.3714;7.9119;9.6602;8.5663;8.7314;8.2061;7.7616;9.0894;7.8546;6.8225;7.8955;9.8114;8.446;9.6576;7.3946;8.3877;8.6154;8.5162;9.0612;8.0095;8.0451;8.7399;7.7933;6.452;7.3367;8.6255;8.4916;8.0479;7.9736;8.918;10.8548;7.3821;9.8604;4.0772;9.5744;9.1645;9.8023;8.9043;10.2182;10.2562;7.5617;8.9029;5.8977;5.5741;6.9413;7.9811;8.4342;4.7673;9.8302;7.1021;8.0312;9.9027;7.6725;9.1855;8.7174;7.8875;4.9648;8.3647
SH2D3A;SH2D3A|10045;Claudin;10045;6.0564;8.1417;8.8548;7.9166;7.196;2.1035;7.2595;7.855;2.7982;3.0862;6.6443;9.0581;6.4821;9.3989;7.3609;7.9341;7.8054;6.1432;8.4684;8.954;8.4184;7.4281;7.6032;7.7592;9.0314;8.4932;7.5195;3.2313;9.5041;8.0495;9.249;9.0658;8.5601;7.2923;7.2645;8.5348;8.868;6.5954;8.124;8.0751;7.3895;8.1069;7.6217;8.806;8.3479;6.0591;9.0249;7.2552;8.4288;7.6062;8.2317;8.6359;8.7273;7.2203;8.1493;8.2374;10.2114;8.2354;9.0993;8.0101;7.6758;7.9147;7.0577;8.097;7.865;6.8902;6.9732;8.2668;8.1454;8.1735;7.3994;8.5196;9.1677;8.6433;7.8027;7.3534;7.5404;8.7374;7.5075;8.0415;9.1799;8.3435;8.8721;7.4775;8.8558;9.2098;7.8962;9.4235;7.5085;8.6881;8.4326;7.3346;10.0955;8.1298;8.5951;7.8534;7.8423;8.0802;6.9181;8.8469;8.9687;9.1104;6.3999;8.0967;7.1825;8.2265;8.4337;7.1659;7.3915;8.0701;7.0347;6.9412;8.0046;7.6515;6.9992;6.6102;8.3018;7.418;6.7615;8.7846;6.6922;7.3373;7.2132;9.2852;8.7125;7.8981;8.6858;7.7163;8.6261;6.7295;8.1624;8.8962;7.7136;8.4566;8.0801;8.2493;8.3367;8.579;9.2882;8.0117;9.2727;7.9008;9.0791;9.5404;8.1543;8.9166;6.6526;7.4486;8.7287;6.9632;8.2064;8.3794;8.7026;8.4725;7.9382;7.8828;7.0555;7.7555;7.6281;8.3522;8.89;8.7181;7.844;9.3368;8.7448;8.9749;9.4163;8.7812;8.4496;8.1904;7.7924;7.2703;6.5578;7.8739;8.2855;6.7885;6.6731;8.7555;8.5824;7.8619;8.6012;8.8113;8.8062;5.9176;8.9195;10.4001;7.9215;6.6494;7.3148;10.1531;9.4066;8.7586;9.7777;9.8758;6.5253;6.4618;7.3373;8.3867;7.9285;8.1348;9.2587;10.0777;8.2964;9.1097;8.3006;9.0899;2.7277;7.5478
MARVELD3;MARVELD3|91862;Claudin;91862;7.445;8.3331;8.8569;10.1918;6.6898;3.5495;10.9647;9.3036;2.212;4.4249;8.7029;8.211;9.1713;8.9736;9.315;9.5516;9.1566;7.33;7.6962;8.3609;8.3899;8.5153;9.7951;8.5263;8.2829;8.3386;8.9154;9.2287;8.3071;8.9553;8.3837;9.1861;8.0847;8.6882;8.2059;7.4363;9.0477;8.7644;8.2769;9.846;8.1653;9.0125;7.1173;8.591;7.8998;9.0159;9.2683;7.3819;7.9248;8.651;9.5218;8.7874;8.2204;9.4043;8.6345;8.0823;8.7622;8.8556;8.6684;8.0668;9.1162;8.8882;8.6686;7.4434;9.65;8.3511;8.7264;8.5594;8.9386;9.0014;8.5348;8.6409;8.8383;8.5609;8.7505;7.6915;9.2632;8.7257;8.6051;7.1139;9.5074;8.9105;8.7896;8.8902;7.9419;8.01;8.0117;7.8344;9.095;7.8722;8.2614;9.1592;8.8446;8.8569;9.1452;8.5164;9.7603;8.4239;8.9042;8.7908;8.7044;8.5251;6.2724;8.8585;8.8315;6.0309;7.5194;7.9444;7.1344;7.8498;9.5152;9.0967;8.3595;8.8554;7.1807;7.5905;8.3228;6.0669;8.938;8.6341;7.8733;8.7877;7.6886;7.4713;9.3468;7.4337;9.2194;8.7081;9.0848;8.6386;9.0157;9.1446;8.2233;9.2821;8.48;7.5455;8.1424;8.263;7.7771;8.2388;8.8972;9.5597;8.3072;8.5613;8.4642;8.5492;7.8709;7.9473;8.2317;9.1712;9.2676;9.8669;9.1315;9.0338;8.7584;8.6495;9.5816;9.188;9.3388;8.2687;8.3659;9.5767;8.0754;9.4426;9.2897;8.7441;10.309;8.0779;8.8789;8.7937;8.9669;9.0359;9.7694;7.6073;8.3351;9.9204;7.6819;8.0429;7.989;8.9085;8.3223;9.2551;9.0817;4.9268;9.0889;8.9708;8.763;8.0936;7.9829;8.3574;7.8038;8.4188;7.6339;8.9323;8.3564;7.3791;8.5895;7.8757;9.4709;9.662;7.9934;8.3421;7.6938;8.6719;9.2539;9.633;4.2786;8.0734
PRSS22;PRSS22|64063;Claudin;64063;3.3861;5.8798;3.1051;9.1227;6.7374;0;7.3679;7.984;0;3.3738;8.5614;2.1746;8.9262;7.5475;6.1491;9.3611;7.4763;6.2779;7.5157;8.1825;8.1151;5.7475;8.4479;6.4627;7.3325;3.1856;7.0803;5.4001;5.9228;9.3959;6.5349;8.9982;8.1537;8.8345;5.344;7.3123;6.7754;6.44;8.4207;8.4386;8.0457;8.0319;5.7887;7.7514;3.21;7.9838;9.6601;8.26;9.8079;7.925;7.6427;10.0289;6.8302;7.8186;6.7011;6.4061;8.3114;6.5295;7.2233;6.3099;8.4679;7.5922;5.7943;6.0333;6.1081;4.5331;5.8863;9.6793;8.9338;5.6382;6.7137;9.5169;8.2978;8.2667;6.1901;4.9645;2.774;9.1997;9;6.5808;8.6881;7.3505;8.7407;5.7028;8.2292;7.7382;8.0573;6.2614;9.2514;6.8309;6.3317;7.6186;8.0939;9.1644;6.9013;7.9049;7.9589;8.0223;5.5513;5.8923;3.522;7.2953;3.74;7.3485;7.0708;5.2433;6.2691;8.2654;7.3485;7.0863;7.3333;6.3603;6.655;7.2287;7.2734;6.8851;7.0363;5.0512;4.7503;6.7059;7.3067;7.5202;6.4762;5.9213;7.0884;6.77;7.6158;6.4976;7.1748;7.5358;8.3256;4.4848;5.3372;7.1925;7.6327;9.1207;5.6495;8.0938;9.353;6.623;8.5699;6.4314;9.8297;7.4921;5.9487;9.5992;8.3418;4.7301;5.7906;4.9473;7.806;8.8202;9.6103;8.8035;8.0974;8.5243;7.3412;6.8032;4.6135;7.5868;7.6745;9.2532;8.4779;7.908;8.3582;9.6023;8.6434;8.1445;8.1195;3.192;6.6399;8.1877;5.7564;4.8656;6.9378;7.9859;7.3338;8.0464;7.9829;9.0425;7.3753;5.7813;9.1894;4.5227;7.8167;8.5157;7.0658;5.9281;6.9858;7.2965;8.4461;7.0804;9.3103;7.6537;4.7941;8.1266;2.473;8.1933;9.9501;7.2687;7.6894;8.4328;4.9844;6.5891;6.6235;9.6865;1.0388;7.4243
DTL;DTL|51514;Prolif;51514;10.7157;10.1047;9.1209;8.4067;7.2802;9.2629;9.2376;9.304;7.1084;9.1143;8.8462;10.9168;11.2534;9.6639;9.9459;9.7641;9.8981;10.8088;8.1653;8.9651;10.2759;9.3847;10.1961;10.1949;10.1053;10.5618;10.1299;9.7226;10.2604;9.2162;10.1876;9.2065;9.6755;10.0569;10.2274;10.3359;9.1942;10.3427;9.7341;8.9045;10.3207;10.0246;10.4054;9.4029;10.2273;10.3132;9.2118;8.2352;6.9681;9.2544;9.005;6.8246;8.7316;9.4282;10.1653;10.1872;8.0982;9.4555;9.8238;9.6706;8.9226;8.9549;8.913;8.8014;9.6664;9.015;10.4031;8.8711;9.5942;10.1119;10.0901;8.7038;9.5959;8.3148;11.0012;8.4796;9.8346;8.0388;10.3597;9.0957;9.4724;8.8151;8.5267;8.5555;8.7796;8.6005;9.2267;9.8768;9.224;9.0433;9.1902;10.1414;9.4204;9.3068;9.631;9.8734;9.7799;10.8141;9.1844;9.6574;10.412;9.5098;9.1695;9.0025;10.4858;8.8556;10.8282;9.0318;7.4523;7.8937;9.6746;9.5865;9.7743;9.5816;9.9668;10.1051;9.4972;9.372;10.5523;9.4328;6.9427;8.5403;9.3917;6.7465;8.4892;9.0151;9.9796;8.9981;8.8126;8.4435;10.1398;9.5977;9.8844;8.9866;9.1559;8.8748;8.6532;9.5887;8.2315;10.3689;9.4214;9.9558;8.6314;9.0627;8.9654;8.475;9.2089;10.3746;10.2585;9.717;9.9273;9.2979;9.7572;9.0018;10.7581;9.8836;11.4404;10.4255;8.617;8.9795;8.1513;9.2326;9.2442;9.2148;8.269;8.5955;7.5877;8.8755;9.7058;10.1471;9.6776;8.8541;9.0744;9.8335;8.702;8.2396;10.162;10.9711;10.1611;8.8588;8.949;9.4275;9.3582;7.56;9.0772;8.2077;10.2887;9.3088;9.7796;9.5143;8.7659;10.0353;9.5961;10.6091;10.8308;8.8024;10.4182;9.9382;9.6513;9.7076;7.9918;7.8132;10.2866;8.4578;8.2729;8.1658;7.034;10.0022
ATAD5;ATAD5|79915;Prolif;79915;8.9221;8.3861;6.3484;6.2899;4.1722;6.2006;7.2448;7.7699;4.9439;7.0042;4.4717;9.7298;7.9695;5.9749;7.9524;6.8255;7.2952;9.8094;7.3503;7.5251;8.0474;8.5485;8.332;8.2328;8.5798;8.1505;7.2917;6.9747;8.145;8.5045;7.9476;7.3156;7.5322;9.14;9.338;7.8355;9.1441;8.2102;7.2034;6.8533;6.8467;6.9553;6.7756;7.5341;8.491;8.4248;6.4022;6.2225;5.8134;7.6462;7.5036;5.8146;7.5749;8.392;7.8943;7.6754;6.9788;8.9724;7.2638;8.3163;6.956;9.1516;7.8801;7.9683;8.1419;6.7201;9.1294;6.5981;7.6554;7.1974;7.3375;7.423;6.7007;7.1627;8.6883;7.2805;7.2526;7.0867;7.4436;7.9363;5.3929;7.2006;6.4225;7.1502;7.6196;5.6089;7.7707;7.4545;7.8098;7.0834;7.2802;7.5884;6.8033;7.4972;6.3991;7.4298;6.5861;7.8542;6.7832;7.1344;6.3379;8.0356;7.9704;7.5741;7.8622;7.6068;8.0999;8.2203;6.5441;6.512;7.2364;7.7903;9.3104;8.0794;7.5957;8.5645;7.6574;7.6371;8.4704;7.1948;5.6633;6.9843;7.8171;6.2852;7.9313;7.239;7.0172;6.6699;6.2982;7.6923;7.6074;8.2933;8.2271;6.9175;7.1349;5.8219;6.4569;6.0751;6.4395;9.6019;7.1201;7.6066;6.9159;6.6545;6.9637;6.8573;6.9847;7.3747;8.0011;7.8773;7.4378;7.0782;5.4009;7.4833;7.8018;7.4741;8.2817;8.2981;7.1456;6.6899;5.0694;6.3118;5.8222;6.6793;6.3256;6.3585;5.3846;6.4597;6.5899;7.5513;8.3674;7.0324;7.1667;8.0991;7.2568;6.9726;8.0685;7.8111;8.4249;7.356;5.0339;7.6831;7.2423;5.5797;5.4182;6.5636;8.331;8.5278;7.0814;5.9133;7.2984;7.8409;7.0729;7.0221;7.8447;6.4618;8.3075;6.0571;7.5256;8.6428;6.3574;6.3242;7.8598;7.0247;6.1307;6.4838;5.1332;7.9502
